index,pass_ID,scenario,time_crit,JRT,WT,commuter,age_50_65,age_65plus,Crowding_3_2,Crowding_4_3,Crowding_4_2,output_choice
266,267,2,1,20,5,1,0,0,1,0,0,0
266,267,3,1,20,10,1,0,0,0,1,0,0
266,267,4,1,20,5,1,0,0,0,1,0,1
266,267,5,1,20,10,1,0,0,0,0,1,0
266,267,6,1,20,5,1,0,0,0,0,1,1
267,268,1,1,20,10,1,0,0,1,0,0,0
267,268,2,1,20,5,1,0,0,1,0,0,0
267,268,3,1,20,10,1,0,0,0,1,0,0
267,268,4,1,20,5,1,0,0,0,1,0,0
267,268,5,1,20,10,1,0,0,0,0,1,0
267,268,6,1,20,5,1,0,0,0,0,1,0
268,269,1,1,20,10,1,0,0,1,0,0,0
268,269,2,1,20,5,1,0,0,1,0,0,0
268,269,3,1,20,10,1,0,0,0,1,0,0
268,269,4,1,20,5,1,0,0,0,1,0,1
268,269,5,1,20,10,1,0,0,0,0,1,0
268,269,6,1,20,5,1,0,0,0,0,1,1
269,270,1,0,20,10,1,0,0,1,0,0,0
269,270,2,0,20,5,1,0,0,1,0,0,0
269,270,3,0,20,10,1,0,0,0,1,0,0
269,270,4,0,20,5,1,0,0,0,1,0,0
269,270,5,0,20,10,1,0,0,0,0,1,0
269,270,6,0,20,5,1,0,0,0,0,1,0
270,271,1,1,38,10,1,0,0,1,0,0,1
270,271,2,1,38,5,1,0,0,1,0,0,1
270,271,3,1,38,10,1,0,0,0,1,0,1
270,271,4,1,38,5,1,0,0,0,1,0,1
270,271,5,1,38,10,1,0,0,0,0,1,1
270,271,6,1,38,5,1,0,0,0,0,1,1
271,272,1,0,15,10,1,0,0,1,0,0,1
271,272,2,0,15,5,1,0,0,1,0,0,1
271,272,3,0,15,10,1,0,0,0,1,0,1
271,272,4,0,15,5,1,0,0,0,1,0,1
271,272,5,0,15,10,1,0,0,0,0,1,1
271,272,6,0,15,5,1,0,0,0,0,1,1
272,273,1,1,40,10,1,0,0,1,0,0,0
272,273,2,1,40,5,1,0,0,1,0,0,0
272,273,3,1,40,10,1,0,0,0,1,0,0
272,273,4,1,40,5,1,0,0,0,1,0,0
272,273,5,1,40,10,1,0,0,0,0,1,0
272,273,6,1,40,5,1,0,0,0,0,1,0
273,274,1,1,25,10,1,0,0,1,0,0,0
273,274,2,1,25,5,1,0,0,1,0,0,0
273,274,3,1,25,10,1,0,0,0,1,0,0
273,274,4,1,25,5,1,0,0,0,1,0,0
273,274,5,1,25,10,1,0,0,0,0,1,0
273,274,6,1,25,5,1,0,0,0,0,1,0
274,275,1,1,10,10,1,0,0,1,0,0,0
274,275,2,1,10,5,1,0,0,1,0,0,0
274,275,3,1,10,10,1,0,0,0,1,0,0
274,275,4,1,10,5,1,0,0,0,1,0,1
274,275,5,1,10,10,1,0,0,0,0,1,0
274,275,6,1,10,5,1,0,0,0,0,1,1
275,276,1,1,30,10,1,0,0,1,0,0,0
275,276,2,1,30,5,1,0,0,1,0,0,1
275,276,3,1,30,10,1,0,0,0,1,0,1
275,276,4,1,30,5,1,0,0,0,1,0,1
275,276,5,1,30,10,1,0,0,0,0,1,1
275,276,6,1,30,5,1,0,0,0,0,1,1
276,277,1,0,25,10,1,0,0,1,0,0,0
276,277,2,0,25,5,1,0,0,1,0,0,0
276,277,3,0,25,10,1,0,0,0,1,0,1
276,277,4,0,25,5,1,0,0,0,1,0,1
276,277,5,0,25,10,1,0,0,0,0,1,1
276,277,6,0,25,5,1,0,0,0,0,1,1
277,278,1,0,30,10,1,0,0,1,0,0,0
277,278,2,0,30,5,1,0,0,1,0,0,0
277,278,3,0,30,10,1,0,0,0,1,0,1
277,278,4,0,30,5,1,0,0,0,1,0,1
277,278,5,0,30,10,1,0,0,0,0,1,1
277,278,6,0,30,5,1,0,0,0,0,1,1
278,279,1,1,5,10,1,0,0,1,0,0,0
278,279,2,1,5,5,1,0,0,1,0,0,0
278,279,3,1,5,10,1,0,0,0,1,0,0
278,279,4,1,5,5,1,0,0,0,1,0,0
278,279,5,1,5,10,1,0,0,0,0,1,0
278,279,6,1,5,5,1,0,0,0,0,1,0
279,280,1,0,30,10,1,0,0,1,0,0,0
279,280,2,0,30,5,1,0,0,1,0,0,1
279,280,3,0,30,10,1,0,0,0,1,0,1
279,280,4,0,30,5,1,0,0,0,1,0,1
279,280,5,0,30,10,1,0,0,0,0,1,1
279,280,6,0,30,5,1,0,0,0,0,1,1
280,281,1,1,25,10,0,0,0,1,0,0,0
280,281,2,1,25,5,0,0,0,1,0,0,0
280,281,3,1,25,10,0,0,0,0,1,0,0
280,281,4,1,25,5,0,0,0,0,1,0,1
280,281,5,1,25,10,0,0,0,0,0,1,0
280,281,6,1,25,5,0,0,0,0,0,1,1
281,282,1,1,30,10,1,0,0,1,0,0,0
281,282,2,1,30,5,1,0,0,1,0,0,0
281,282,3,1,30,10,1,0,0,0,1,0,0
281,282,4,1,30,5,1,0,0,0,1,0,0
281,282,5,1,30,10,1,0,0,0,0,1,0
281,282,6,1,30,5,1,0,0,0,0,1,0
282,283,1,1,22,10,1,0,0,1,0,0,0
282,283,2,1,22,5,1,0,0,1,0,0,0
282,283,3,1,22,10,1,0,0,0,1,0,0
282,283,4,1,22,5,1,0,0,0,1,0,1
282,283,5,1,22,10,1,0,0,0,0,1,0
282,283,6,1,22,5,1,0,0,0,0,1,1
283,284,1,0,15,10,0,0,0,1,0,0,0
283,284,2,0,15,5,0,0,0,1,0,0,0
283,284,3,0,15,10,0,0,0,0,1,0,0
283,284,4,0,15,5,0,0,0,0,1,0,1
283,284,5,0,15,10,0,0,0,0,0,1,0
283,284,6,0,15,5,0,0,0,0,0,1,1
284,285,1,0,14,10,1,0,0,1,0,0,0
284,285,2,0,14,5,1,0,0,1,0,0,0
284,285,3,0,14,10,1,0,0,0,1,0,0
284,285,4,0,14,5,1,0,0,0,1,0,0
284,285,5,0,14,10,1,0,0,0,0,1,0
284,285,6,0,14,5,1,0,0,0,0,1,0
285,286,1,1,20,10,0,0,0,1,0,0,0
285,286,2,1,20,5,0,0,0,1,0,0,1
285,286,3,1,20,10,0,0,0,0,1,0,0
285,286,4,1,20,5,0,0,0,0,1,0,1
285,286,5,1,20,10,0,0,0,0,0,1,0
285,286,6,1,20,5,0,0,0,0,0,1,1
286,287,1,1,40,10,1,0,0,1,0,0,0
286,287,2,1,40,5,1,0,0,1,0,0,0
286,287,3,1,40,10,1,0,0,0,1,0,1
286,287,4,1,40,5,1,0,0,0,1,0,1
286,287,5,1,40,10,1,0,0,0,0,1,1
286,287,6,1,40,5,1,0,0,0,0,1,1
287,288,1,0,33,10,0,0,1,1,0,0,1
287,288,2,0,33,5,0,0,1,1,0,0,1
287,288,3,0,33,10,0,0,1,0,1,0,1
287,288,4,0,33,5,0,0,1,0,1,0,1
287,288,5,0,33,10,0,0,1,0,0,1,1
287,288,6,0,33,5,0,0,1,0,0,1,1
288,289,1,1,20,10,1,0,0,1,0,0,0
288,289,2,1,20,5,1,0,0,1,0,0,0
288,289,3,1,20,10,1,0,0,0,1,0,0
288,289,4,1,20,5,1,0,0,0,1,0,1
288,289,5,1,20,10,1,0,0,0,0,1,0
288,289,6,1,20,5,1,0,0,0,0,1,1
289,290,1,1,30,10,1,0,0,1,0,0,0
289,290,2,1,30,5,1,0,0,1,0,0,0
289,290,3,1,30,10,1,0,0,0,1,0,0
289,290,4,1,30,5,1,0,0,0,1,0,0
289,290,5,1,30,10,1,0,0,0,0,1,0
289,290,6,1,30,5,1,0,0,0,0,1,0
290,291,1,1,7,10,1,0,0,1,0,0,0
290,291,2,1,7,5,1,0,0,1,0,0,0
290,291,3,1,7,10,1,0,0,0,1,0,0
290,291,4,1,7,5,1,0,0,0,1,0,0
290,291,5,1,7,10,1,0,0,0,0,1,0
290,291,6,1,7,5,1,0,0,0,0,1,0
291,292,1,1,15,10,1,0,1,1,0,0,1
291,292,2,1,15,5,1,0,1,1,0,0,1
291,292,3,1,15,10,1,0,1,0,1,0,1
291,292,4,1,15,5,1,0,1,0,1,0,1
291,292,5,1,15,10,1,0,1,0,0,1,1
291,292,6,1,15,5,1,0,1,0,0,1,1
292,293,1,1,25,10,1,0,0,1,0,0,0
292,293,2,1,25,5,1,0,0,1,0,0,0
292,293,3,1,25,10,1,0,0,0,1,0,0
292,293,4,1,25,5,1,0,0,0,1,0,1
292,293,5,1,25,10,1,0,0,0,0,1,0
292,293,6,1,25,5,1,0,0,0,0,1,1
293,294,1,0,25,10,1,0,0,1,0,0,0
293,294,2,0,25,5,1,0,0,1,0,0,0
293,294,3,0,25,10,1,0,0,0,1,0,0
293,294,4,0,25,5,1,0,0,0,1,0,1
293,294,5,0,25,10,1,0,0,0,0,1,1
293,294,6,0,25,5,1,0,0,0,0,1,1
294,295,1,1,10,10,1,0,0,1,0,0,0
294,295,2,1,10,5,1,0,0,1,0,0,0
294,295,3,1,10,10,1,0,0,0,1,0,0
294,295,4,1,10,5,1,0,0,0,1,0,0
294,295,5,1,10,10,1,0,0,0,0,1,0
294,295,6,1,10,5,1,0,0,0,0,1,0
295,296,1,1,8,10,0,0,0,1,0,0,0
295,296,2,1,8,5,0,0,0,1,0,0,0
295,296,3,1,8,10,0,0,0,0,1,0,0
295,296,4,1,8,5,0,0,0,0,1,0,0
295,296,5,1,8,10,0,0,0,0,0,1,0
295,296,6,1,8,5,0,0,0,0,0,1,0
296,297,1,0,30,10,1,0,0,1,0,0,0
296,297,2,0,30,5,1,0,0,1,0,0,1
296,297,3,0,30,10,1,0,0,0,1,0,1
296,297,4,0,30,5,1,0,0,0,1,0,1
296,297,5,0,30,10,1,0,0,0,0,1,1
296,297,6,0,30,5,1,0,0,0,0,1,1
297,298,1,1,7,10,1,0,0,1,0,0,0
297,298,2,1,7,5,1,0,0,1,0,0,0
297,298,3,1,7,10,1,0,0,0,1,0,0
297,298,4,1,7,5,1,0,0,0,1,0,0
297,298,5,1,7,10,1,0,0,0,0,1,0
297,298,6,1,7,5,1,0,0,0,0,1,0
298,299,1,0,20,10,0,0,1,1,0,0,1
298,299,2,0,20,5,0,0,1,1,0,0,1
298,299,3,0,20,10,0,0,1,0,1,0,1
298,299,4,0,20,5,0,0,1,0,1,0,1
298,299,5,0,20,10,0,0,1,0,0,1,1
298,299,6,0,20,5,0,0,1,0,0,1,1
299,300,1,1,25,10,1,0,0,1,0,0,0
299,300,2,1,25,5,1,0,0,1,0,0,0
299,300,3,1,25,10,1,0,0,0,1,0,0
299,300,4,1,25,5,1,0,0,0,1,0,0
299,300,5,1,25,10,1,0,0,0,0,1,0
299,300,6,1,25,5,1,0,0,0,0,1,0
300,301,1,1,12,10,1,0,0,1,0,0,0
300,301,2,1,12,5,1,0,0,1,0,0,0
300,301,3,1,12,10,1,0,0,0,1,0,0
300,301,4,1,12,5,1,0,0,0,1,0,1
300,301,5,1,12,10,1,0,0,0,0,1,0
300,301,6,1,12,5,1,0,0,0,0,1,1
301,302,1,0,20,10,1,1,0,1,0,0,0
301,302,2,0,20,5,1,1,0,1,0,0,1
301,302,3,0,20,10,1,1,0,0,1,0,1
301,302,4,0,20,5,1,1,0,0,1,0,1
301,302,5,0,20,10,1,1,0,0,0,1,1
301,302,6,0,20,5,1,1,0,0,0,1,1
302,303,1,1,20,10,1,0,0,1,0,0,0
302,303,2,1,20,5,1,0,0,1,0,0,0
302,303,3,1,20,10,1,0,0,0,1,0,0
302,303,4,1,20,5,1,0,0,0,1,0,1
302,303,5,1,20,10,1,0,0,0,0,1,0
302,303,6,1,20,5,1,0,0,0,0,1,1
303,304,1,0,18,10,1,0,1,1,0,0,1
303,304,2,0,18,5,1,0,1,1,0,0,1
303,304,3,0,18,10,1,0,1,0,1,0,1
303,304,4,0,18,5,1,0,1,0,1,0,1
303,304,5,0,18,10,1,0,1,0,0,1,1
303,304,6,0,18,5,1,0,1,0,0,1,1
304,305,1,1,18,10,1,0,0,1,0,0,0
304,305,2,1,18,5,1,0,0,1,0,0,0
304,305,3,1,18,10,1,0,0,0,1,0,0
304,305,4,1,18,5,1,0,0,0,1,0,0
304,305,5,1,18,10,1,0,0,0,0,1,0
304,305,6,1,18,5,1,0,0,0,0,1,0
305,306,1,1,20,10,1,0,0,1,0,0,0
305,306,2,1,20,5,1,0,0,1,0,0,0
305,306,3,1,20,10,1,0,0,0,1,0,0
305,306,4,1,20,5,1,0,0,0,1,0,0
305,306,5,1,20,10,1,0,0,0,0,1,0
305,306,6,1,20,5,1,0,0,0,0,1,0
306,307,1,1,30,10,0,0,0,1,0,0,0
306,307,2,1,30,5,0,0,0,1,0,0,0
306,307,3,1,30,10,0,0,0,0,1,0,1
306,307,4,1,30,5,0,0,0,0,1,0,1
306,307,5,1,30,10,0,0,0,0,0,1,1
306,307,6,1,30,5,0,0,0,0,0,1,1
307,308,1,0,20,10,1,0,0,1,0,0,0
307,308,2,0,20,5,1,0,0,1,0,0,1
307,308,3,0,20,10,1,0,0,0,1,0,1
307,308,4,0,20,5,1,0,0,0,1,0,1
307,308,5,0,20,10,1,0,0,0,0,1,1
307,308,6,0,20,5,1,0,0,0,0,1,1
308,309,1,0,30,10,1,0,1,1,0,0,0
308,309,2,0,30,5,1,0,1,1,0,0,1
308,309,3,0,30,10,1,0,1,0,1,0,1
308,309,4,0,30,5,1,0,1,0,1,0,1
308,309,5,0,30,10,1,0,1,0,0,1,1
308,309,6,0,30,5,1,0,1,0,0,1,1
309,310,1,0,10,10,0,0,1,1,0,0,0
309,310,2,0,10,5,0,0,1,1,0,0,0
309,310,3,0,10,10,0,0,1,0,1,0,1
309,310,4,0,10,5,0,0,1,0,1,0,1
309,310,5,0,10,10,0,0,1,0,0,1,1
309,310,6,0,10,5,0,0,1,0,0,1,1
310,311,1,0,30,10,0,0,0,1,0,0,0
310,311,2,0,30,5,0,0,0,1,0,0,0
310,311,3,0,30,10,0,0,0,0,1,0,1
310,311,4,0,30,5,0,0,0,0,1,0,1
310,311,5,0,30,10,0,0,0,0,0,1,1
310,311,6,0,30,5,0,0,0,0,0,1,1
311,312,1,1,22,10,0,0,0,1,0,0,0
311,312,2,1,22,5,0,0,0,1,0,0,0
311,312,3,1,22,10,0,0,0,0,1,0,0
311,312,4,1,22,5,0,0,0,0,1,0,1
311,312,5,1,22,10,0,0,0,0,0,1,0
311,312,6,1,22,5,0,0,0,0,0,1,1
312,313,1,0,5,10,1,1,0,1,0,0,0
312,313,2,0,5,5,1,1,0,1,0,0,1
312,313,3,0,5,10,1,1,0,0,1,0,1
312,313,4,0,5,5,1,1,0,0,1,0,1
312,313,5,0,5,10,1,1,0,0,0,1,1
312,313,6,0,5,5,1,1,0,0,0,1,1
313,314,1,1,7,10,1,0,0,1,0,0,0
313,314,2,1,7,5,1,0,0,1,0,0,0
313,314,3,1,7,10,1,0,0,0,1,0,0
313,314,4,1,7,5,1,0,0,0,1,0,0
313,314,5,1,7,10,1,0,0,0,0,1,0
313,314,6,1,7,5,1,0,0,0,0,1,0
314,315,1,0,40,10,0,0,0,1,0,0,0
314,315,2,0,40,5,0,0,0,1,0,0,1
314,315,3,0,40,10,0,0,0,0,1,0,0
314,315,4,0,40,5,0,0,0,0,1,0,1
314,315,5,0,40,10,0,0,0,0,0,1,0
314,315,6,0,40,5,0,0,0,0,0,1,1
315,316,1,0,15,10,0,0,0,1,0,0,0
315,316,2,0,15,5,0,0,0,1,0,0,0
315,316,3,0,15,10,0,0,0,0,1,0,1
315,316,4,0,15,5,0,0,0,0,1,0,1
315,316,5,0,15,10,0,0,0,0,0,1,1
315,316,6,0,15,5,0,0,0,0,0,1,1
316,317,1,0,20,10,1,0,0,1,0,0,0
316,317,2,0,20,5,1,0,0,1,0,0,1
316,317,3,0,20,10,1,0,0,0,1,0,1
316,317,4,0,20,5,1,0,0,0,1,0,1
316,317,5,0,20,10,1,0,0,0,0,1,1
316,317,6,0,20,5,1,0,0,0,0,1,1
317,318,1,0,10,10,1,0,0,1,0,0,0
317,318,2,0,10,5,1,0,0,1,0,0,0
317,318,3,0,10,10,1,0,0,0,1,0,0
317,318,4,0,10,5,1,0,0,0,1,0,0
317,318,5,0,10,10,1,0,0,0,0,1,0
317,318,6,0,10,5,1,0,0,0,0,1,0
318,319,1,1,35,10,0,0,0,1,0,0,0
318,319,2,1,35,5,0,0,0,1,0,0,0
318,319,3,1,35,10,0,0,0,0,1,0,0
318,319,4,1,35,5,0,0,0,0,1,0,1
318,319,5,1,35,10,0,0,0,0,0,1,0
318,319,6,1,35,5,0,0,0,0,0,1,1
319,320,1,0,30,10,1,0,0,1,0,0,0
319,320,2,0,30,5,1,0,0,1,0,0,0
319,320,3,0,30,10,1,0,0,0,1,0,1
319,320,4,0,30,5,1,0,0,0,1,0,1
319,320,5,0,30,10,1,0,0,0,0,1,1
319,320,6,0,30,5,1,0,0,0,0,1,1
320,321,1,0,25,10,0,0,0,1,0,0,0
320,321,2,0,25,5,0,0,0,1,0,0,0
320,321,3,0,25,10,0,0,0,0,1,0,0
320,321,4,0,25,5,0,0,0,0,1,0,0
320,321,5,0,25,10,0,0,0,0,0,1,0
320,321,6,0,25,5,0,0,0,0,0,1,0
321,322,1,0,40,10,0,0,1,1,0,0,1
321,322,2,0,40,5,0,0,1,1,0,0,1
321,322,3,0,40,10,0,0,1,0,1,0,1
321,322,4,0,40,5,0,0,1,0,1,0,1
321,322,5,0,40,10,0,0,1,0,0,1,1
321,322,6,0,40,5,0,0,1,0,0,1,1
322,323,1,1,7,10,1,0,0,1,0,0,0
322,323,2,1,7,5,1,0,0,1,0,0,0
322,323,3,1,7,10,1,0,0,0,1,0,0
322,323,4,1,7,5,1,0,0,0,1,0,0
322,323,5,1,7,10,1,0,0,0,0,1,0
322,323,6,1,7,5,1,0,0,0,0,1,0
323,324,1,1,30,10,1,0,0,1,0,0,0
323,324,2,1,30,5,1,0,0,1,0,0,0
323,324,3,1,30,10,1,0,0,0,1,0,1
323,324,4,1,30,5,1,0,0,0,1,0,1
323,324,5,1,30,10,1,0,0,0,0,1,1
323,324,6,1,30,5,1,0,0,0,0,1,1
324,325,1,0,30,10,0,0,1,1,0,0,1
324,325,2,0,30,5,0,0,1,1,0,0,1
324,325,3,0,30,10,0,0,1,0,1,0,1
324,325,4,0,30,5,0,0,1,0,1,0,1
324,325,5,0,30,10,0,0,1,0,0,1,1
324,325,6,0,30,5,0,0,1,0,0,1,1
325,326,1,0,25,10,1,0,0,1,0,0,0
325,326,2,0,25,5,1,0,0,1,0,0,0
325,326,3,0,25,10,1,0,0,0,1,0,0
325,326,4,0,25,5,1,0,0,0,1,0,1
325,326,5,0,25,10,1,0,0,0,0,1,0
325,326,6,0,25,5,1,0,0,0,0,1,1
326,327,1,0,25,10,0,0,1,1,0,0,0
326,327,2,0,25,5,0,0,1,1,0,0,0
326,327,3,0,25,10,0,0,1,0,1,0,1
326,327,4,0,25,5,0,0,1,0,1,0,1
326,327,5,0,25,10,0,0,1,0,0,1,1
326,327,6,0,25,5,0,0,1,0,0,1,1
327,328,1,1,5,10,1,0,0,1,0,0,0
327,328,2,1,5,5,1,0,0,1,0,0,0
327,328,3,1,5,10,1,0,0,0,1,0,0
327,328,4,1,5,5,1,0,0,0,1,0,0
327,328,5,1,5,10,1,0,0,0,0,1,0
327,328,6,1,5,5,1,0,0,0,0,1,0
328,329,1,1,20,10,1,0,0,1,0,0,0
328,329,2,1,20,5,1,0,0,1,0,0,0
328,329,3,1,20,10,1,0,0,0,1,0,0
328,329,4,1,20,5,1,0,0,0,1,0,1
328,329,5,1,20,10,1,0,0,0,0,1,0
328,329,6,1,20,5,1,0,0,0,0,1,1
329,330,1,0,40,10,0,0,1,1,0,0,0
329,330,2,0,40,5,0,0,1,1,0,0,0
329,330,3,0,40,10,0,0,1,0,1,0,0
329,330,4,0,40,5,0,0,1,0,1,0,0
329,330,5,0,40,10,0,0,1,0,0,1,0
329,330,6,0,40,5,0,0,1,0,0,1,0
330,331,1,0,20,10,0,0,0,1,0,0,0
330,331,2,0,20,5,0,0,0,1,0,0,0
330,331,3,0,20,10,0,0,0,0,1,0,0
330,331,4,0,20,5,0,0,0,0,1,0,1
330,331,5,0,20,10,0,0,0,0,0,1,0
330,331,6,0,20,5,0,0,0,0,0,1,1
331,332,1,0,15,10,0,0,0,1,0,0,0
331,332,2,0,15,5,0,0,0,1,0,0,0
331,332,3,0,15,10,0,0,0,0,1,0,0
331,332,4,0,15,5,0,0,0,0,1,0,1
331,332,5,0,15,10,0,0,0,0,0,1,0
331,332,6,0,15,5,0,0,0,0,0,1,1
332,333,1,0,20,10,1,0,0,1,0,0,0
332,333,2,0,20,5,1,0,0,1,0,0,1
332,333,3,0,20,10,1,0,0,0,1,0,0
332,333,4,0,20,5,1,0,0,0,1,0,0
332,333,5,0,20,10,1,0,0,0,0,1,0
332,333,6,0,20,5,1,0,0,0,0,1,1
333,334,1,0,18,10,1,0,0,1,0,0,0
333,334,2,0,18,5,1,0,0,1,0,0,1
333,334,3,0,18,10,1,0,0,0,1,0,1
333,334,4,0,18,5,1,0,0,0,1,0,1
333,334,5,0,18,10,1,0,0,0,0,1,1
333,334,6,0,18,5,1,0,0,0,0,1,1
334,335,1,1,40,10,1,0,0,1,0,0,0
334,335,2,1,40,5,1,0,0,1,0,0,1
334,335,3,1,40,10,1,0,0,0,1,0,0
334,335,4,1,40,5,1,0,0,0,1,0,0
334,335,5,1,40,10,1,0,0,0,0,1,0
334,335,6,1,40,5,1,0,0,0,0,1,1
335,336,1,1,10,10,1,0,0,1,0,0,0
335,336,2,1,10,5,1,0,0,1,0,0,0
335,336,3,1,10,10,1,0,0,0,1,0,1
335,336,4,1,10,5,1,0,0,0,1,0,1
335,336,5,1,10,10,1,0,0,0,0,1,0
335,336,6,1,10,5,1,0,0,0,0,1,1
336,337,1,1,20,10,1,0,0,1,0,0,0
336,337,2,1,20,5,1,0,0,1,0,0,0
336,337,3,1,20,10,1,0,0,0,1,0,0
336,337,4,1,20,5,1,0,0,0,1,0,0
336,337,5,1,20,10,1,0,0,0,0,1,1
336,337,6,1,20,5,1,0,0,0,0,1,1
337,338,1,1,45,10,1,0,1,1,0,0,0
337,338,2,1,45,5,1,0,1,1,0,0,0
337,338,3,1,45,10,1,0,1,0,1,0,1
337,338,4,1,45,5,1,0,1,0,1,0,1
337,338,5,1,45,10,1,0,1,0,0,1,1
337,338,6,1,45,5,1,0,1,0,0,1,1
338,339,1,0,18,10,1,0,0,1,0,0,0
338,339,2,0,18,5,1,0,0,1,0,0,0
338,339,3,0,18,10,1,0,0,0,1,0,1
338,339,4,0,18,5,1,0,0,0,1,0,1
338,339,5,0,18,10,1,0,0,0,0,1,1
338,339,6,0,18,5,1,0,0,0,0,1,1
339,340,1,0,22,10,1,0,0,1,0,0,0
339,340,2,0,22,5,1,0,0,1,0,0,1
339,340,3,0,22,10,1,0,0,0,1,0,1
339,340,4,0,22,5,1,0,0,0,1,0,1
339,340,5,0,22,10,1,0,0,0,0,1,1
339,340,6,0,22,5,1,0,0,0,0,1,1
340,341,1,0,30,10,1,1,0,1,0,0,0
340,341,2,0,30,5,1,1,0,1,0,0,1
340,341,3,0,30,10,1,1,0,0,1,0,1
340,341,4,0,30,5,1,1,0,0,1,0,1
340,341,5,0,30,10,1,1,0,0,0,1,1
340,341,6,0,30,5,1,1,0,0,0,1,1
341,342,1,0,30,10,1,0,0,1,0,0,0
341,342,2,0,30,5,1,0,0,1,0,0,1
341,342,3,0,30,10,1,0,0,0,1,0,0
341,342,4,0,30,5,1,0,0,0,1,0,1
341,342,5,0,30,10,1,0,0,0,0,1,0
341,342,6,0,30,5,1,0,0,0,0,1,1
342,343,1,1,15,10,1,0,0,1,0,0,0
342,343,2,1,15,5,1,0,0,1,0,0,0
342,343,3,1,15,10,1,0,0,0,1,0,0
342,343,4,1,15,5,1,0,0,0,1,0,1
342,343,5,1,15,10,1,0,0,0,0,1,0
342,343,6,1,15,5,1,0,0,0,0,1,1
343,344,1,0,30,10,1,0,0,1,0,0,0
343,344,2,0,30,5,1,0,0,1,0,0,0
343,344,3,0,30,10,1,0,0,0,1,0,0
343,344,4,0,30,5,1,0,0,0,1,0,1
343,344,5,0,30,10,1,0,0,0,0,1,0
343,344,6,0,30,5,1,0,0,0,0,1,1
344,345,1,0,15,10,1,0,0,1,0,0,0
344,345,2,0,15,5,1,0,0,1,0,0,0
344,345,3,0,15,10,1,0,0,0,1,0,0
344,345,4,0,15,5,1,0,0,0,1,0,1
344,345,5,0,15,10,1,0,0,0,0,1,0
344,345,6,0,15,5,1,0,0,0,0,1,1
345,346,1,0,22,10,1,0,0,1,0,0,0
345,346,2,0,22,5,1,0,0,1,0,0,0
345,346,3,0,22,10,1,0,0,0,1,0,1
345,346,4,0,22,5,1,0,0,0,1,0,1
345,346,5,0,22,10,1,0,0,0,0,1,1
345,346,6,0,22,5,1,0,0,0,0,1,1
346,347,1,0,15,10,1,0,0,1,0,0,0
346,347,2,0,15,5,1,0,0,1,0,0,0
346,347,3,0,15,10,1,0,0,0,1,0,1
346,347,4,0,15,5,1,0,0,0,1,0,1
346,347,5,0,15,10,1,0,0,0,0,1,1
346,347,6,0,15,5,1,0,0,0,0,1,1
347,348,1,0,20,10,1,0,0,1,0,0,0
347,348,2,0,20,5,1,0,0,1,0,0,0
347,348,3,0,20,10,1,0,0,0,1,0,0
347,348,4,0,20,5,1,0,0,0,1,0,0
347,348,5,0,20,10,1,0,0,0,0,1,0
347,348,6,0,20,5,1,0,0,0,0,1,0
348,349,1,0,5,10,0,0,0,1,0,0,0
348,349,2,0,5,5,0,0,0,1,0,0,1
348,349,3,0,5,10,0,0,0,0,1,0,0
348,349,4,0,5,5,0,0,0,0,1,0,1
348,349,5,0,5,10,0,0,0,0,0,1,0
348,349,6,0,5,5,0,0,0,0,0,1,1
349,350,1,1,5,10,1,0,0,1,0,0,0
349,350,2,1,5,5,1,0,0,1,0,0,1
349,350,3,1,5,10,1,0,0,0,1,0,1
349,350,4,1,5,5,1,0,0,0,1,0,1
349,350,5,1,5,10,1,0,0,0,0,1,1
349,350,6,1,5,5,1,0,0,0,0,1,1
350,351,1,0,30,10,1,0,0,1,0,0,0
350,351,2,0,30,5,1,0,0,1,0,0,1
350,351,3,0,30,10,1,0,0,0,1,0,0
350,351,4,0,30,5,1,0,0,0,1,0,1
350,351,5,0,30,10,1,0,0,0,0,1,0
350,351,6,0,30,5,1,0,0,0,0,1,1
351,352,1,1,50,10,1,0,0,1,0,0,0
351,352,2,1,50,5,1,0,0,1,0,0,1
351,352,3,1,50,10,1,0,0,0,1,0,0
351,352,4,1,50,5,1,0,0,0,1,0,1
351,352,5,1,50,10,1,0,0,0,0,1,0
351,352,6,1,50,5,1,0,0,0,0,1,1
352,353,1,0,18,10,1,0,0,1,0,0,1
352,353,2,0,18,5,1,0,0,1,0,0,1
352,353,3,0,18,10,1,0,0,0,1,0,1
352,353,4,0,18,5,1,0,0,0,1,0,1
352,353,5,0,18,10,1,0,0,0,0,1,1
352,353,6,0,18,5,1,0,0,0,0,1,1
353,354,1,0,40,10,0,0,0,1,0,0,0
353,354,2,0,40,5,0,0,0,1,0,0,0
353,354,3,0,40,10,0,0,0,0,1,0,1
353,354,4,0,40,5,0,0,0,0,1,0,1
353,354,5,0,40,10,0,0,0,0,0,1,0
353,354,6,0,40,5,0,0,0,0,0,1,1
354,355,1,1,20,10,1,0,0,1,0,0,0
354,355,2,1,20,5,1,0,0,1,0,0,0
354,355,3,1,20,10,1,0,0,0,1,0,1
354,355,4,1,20,5,1,0,0,0,1,0,1
354,355,5,1,20,10,1,0,0,0,0,1,1
354,355,6,1,20,5,1,0,0,0,0,1,1
355,356,1,0,30,10,1,0,0,1,0,0,0
355,356,2,0,30,5,1,0,0,1,0,0,0
